time_s,attitude_error_rad,angular_rate_norm,torque_x,torque_y,torque_z
0.58,0.5855338911106748,0.6676897704043668,-0.26612185920858944,0.3313736028619105,-0.4553794918676897
0.59,0.5789177357879416,0.671750554046395,-0.24172490905755697,0.31284491085758753,-0.4436961533803783
0.6,0.5722620635310537,0.6755302319648623,-0.21778560530198604,0.29453135852118095,-0.43203629769394153
0.61,0.5655696393689321,0.6790334500088209,-0.19429997255331505,0.27643392260232336,-0.4204007040978147
0.62,0.558843183147772,0.6822648210048742,-0.17126413798241383,0.25855354269782976,-0.4087902621501098
0.63,0.5520853698214793,0.6852289257129737,-0.14867432578139597,0.24089112139781294,-0.39720596715375966
0.64,0.545298829734754,0.6879303137287688,-0.1265268515553895,0.22344752428891762,-0.3856489156128551
0.65,0.538486148899271,0.6903735043313198,-0.10481811666624918,0.2062235798278254,-0.374120300673929
0.66,0.5316498692634373,0.6925629872752592,-0.08354460254917995,0.18922007909777627,-0.3626214075569909
0.67,0.5247924889762031,0.6945032235267371,-0.0627028650221987,0.172437775460443,-0.35115360898114256
0.68,0.5179164626454303,0.6961986459427288,-0.04228952860737567,0.15587738411508895,-0.33971836058963123
0.6900000000000001,0.5110242015913161,0.6976536598935135,-0.022301280881776867,0.13953958157649954,-0.3283171963792221
0.7000000000000001,0.504118074095382,0.6988726438283384,-0.002734866875061817,0.12342500508275643,-0.31695172413877304
0.71,0.4972004056455425,0.6998599497844946,0.01641291647031686,0.10753425194348257,-0.3056236209019082
0.72,0.49027347917776315,0.7006199038402104,0.035145225761292864,0.09186787883874405,-0.294334628418663
0.73,0.4833395353148259,0.701156806511947,0.053465176524700474,0.07642640107834799,-0.2830865486509661
0.74,0.47640077260270747,0.701474933096854,0.07137584847301667,0.06121029183082384,-0.27188123929678926
0.75,0.4694593477450829,0.7015785339612863,0.08888029065313986,0.046219981330935175,-0.26072060934775904
0.76,0.4625173758364519,0.7014718347764343,0.10598152646692638,0.03145585607410106,-0.24960661468496353
0.77,0.4555769305943861,0.7011590367022525,0.12268255855310599,0.016918258005665557,-0.23854125371764195
0.78,0.4486400445913826,0.7006443165209896,0.13898637352106327,0.0026074837125023564,-0.22752656306935368
0.79,0.4417087094868041,0.6999318267217423,0.15489594652783867,-0.011476216376015924,-0.21656461331615048
0.8,0.434784876259373,0.6990256955375544,0.17041424569055363,-0.025332638771088614,-0.20565750478117883
0.81,0.4278704554406773,0.6979300269366785,0.18554423632726985,-0.03896162768545837,-0.19480736339002755
0.8200000000000001,0.4209673173501369,0.6966489005696985,0.20028888502010994,-0.05236307576656979,-0.1840163365910247
0.8300000000000001,0.4140772923318632,0.6951863716742938,0.2146511634952471,-0.06553692479664242,-0.1732865893445656
0.84,0.4072021709938356,0.6935464709394839,0.22863405231513265,-0.07848316635481083,-0.1626203001854035
0.85,0.4003437044498048,0.6917332043312585,0.24224054437907605,-0.09120184243690047,-0.15201965736170597
0.86,0.3935036045643219,0.6897505528815432,0.25547364822899915,-0.1036930460288211,-0.14148685505451636
0.87,0.3866835442012755,0.6876024724424931,0.2683363911578927,-0.11595692162996749,-0.13102408968109722
0.88,0.3798851574763129,0.685292893408145,0.2808318221191753,-0.1279936657234027,-0.1206335562854684
0.89,0.3731100400135042,0.6828257204054817,0.29296301443577794,-0.1398035271899945,-0.11031744501926939
0.9,0.3663597492065984,0.6802048319569818,0.3047330683084379,-0.15138680766403118,-0.10007793771589554
0.91,0.3596358044852126,0.6774340801167437,0.31614511312324417,-0.16274386182823156,-0.0899172045606724
0.92,0.3529396875862804,0.6745172900822771,0.32720230955906277,-0.17387509764638828,-0.07983740085962224
0.93,0.34627284283108273,0.6714582597840549,0.3379078514960178,-0.1847809765322433,-0.06984066390920382
0.9400000000000001,0.33963667740817244,0.6682607594549123,0.34826496772670923,-0.19546201345350667,-0.059929109969176664
0.9500000000000001,0.3330325616625013,0.6649285311813662,0.3582769234723363,-0.2059187769702513,-0.05010483134055761
0.96,0.3264618293910548,0.6614652884389165,0.3679470217063705,-0.216151889207214,-0.040369893550411
0.97,0.31992577814529677,0.6578747156133598,0.37727860428884585,-0.226162025759821,-0.03072633264502339
0.98,0.3134256695407295,0.6541604675101229,0.38627505291473163,-0.23594991553402644,-0.0211761525927833
0.99,0.30696272957387793,0.6503261688535942,0.394939789880262,-0.2455163405203114,-0.011721322797891995
1.0,0.3005381489470184,0.646375413778386,0.4032762786714082,-0.25486213550244186,-0.002363775725811132
1.01,0.29415308340097773,0.6423117653144308,0.4112880243790395,-0.2639881877018047,0.006894595358852798
1.02,0.28780865405635553,0.6381387548677601,0.41897857394559074,-0.2728954363583636,0.01605193854153439
